Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage
34.0,36.0,32.0,34.6,36.6,32.6,0.00851,0.0109,0.0341,0.00698,0.00737,2.86,0.00996,0.00801,0.0396,0.0347,0.242,0.011,6.99,5,20,5,200,1.6,5.1,3.4,3.1,0.0323,2.8,2.3,3.7,2.8,2.2,2.3,3.5,5.9,2.4,4.0,45.1,0,0
34.6,33.8,35.4,33.0,33.4,32.6,0.0081,0.00994,0.0342,0.00659,0.00681,2.98,0.00924,0.00671,0.0398,0.0348,0.238,0.0112,6.98,5,20,5,200,2.0,5.2,2.6,2.8,0.032,2.8,3.5,2.9,3.0,2.2,2.7,3.6,6.0,2.4,4.1,45.8,0,0
37.3,35.6,39.0,33.0,31.6,34.4,0.00848,0.0108,0.0341,0.00682,0.00731,3.15,0.0101,0.00686,0.0398,0.0351,0.239,0.0112,7.03,5,19,5,200,3.0,6.2,2.8,2.9,0.0316,2.4,3.5,2.4,3.4,2.4,3.7,3.2,7.0,2.4,3.2,48.5,0,0
32.3,29.0,35.6,31.6,27.4,35.8,0.00785,0.00995,0.0343,0.00694,0.00665,3.18,0.0101,0.00686,0.0396,0.035,0.239,0.0111,7.0,5,19,5,200,2.6,7.0,2.9,2.8,0.032,2.1,2.3,2.2,3.7,1.9,3.6,3.6,6.5,2.4,2.9,46.5,0,0
35.8,38.4,33.2,33.9,34.4,33.4,0.00852,0.00991,0.0341,0.00679,0.00655,3.28,0.0101,0.00739,0.0387,0.0351,0.241,0.0115,6.98,5,18,5,200,1.6,6.5,3.1,2.5,0.0319,2.4,2.0,2.4,2.8,1.9,2.0,3.4,4.9,1.4,2.9,39.8,0,0
31.6,32.2,31.0,31.9,30.4,33.4,0.00725,0.00987,0.0345,0.0065,0.00686,3.37,0.00936,0.0073,0.0389,0.0352,0.237,0.0111,6.91,5,16,5,200,1.9,5.9,3.0,2.7,0.0313,2.9,2.9,2.9,2.1,3.1,2.5,3.0,5.6,1.8,3.5,43.8,0,0
33.1,34.6,31.6,32.2,32.0,32.4,0.00782,0.0121,0.0344,0.0068,0.00725,3.42,0.0102,0.00733,0.0398,0.0353,0.24,0.0114,6.88,5,15,5,200,1.9,6.3,2.4,3.0,0.0312,3.2,3.0,2.5,2.6,2.9,3.3,3.0,5.7,2.3,3.4,45.5,0,0
33.6,33.0,34.2,32.9,32.0,33.8,0.00782,0.0113,0.0343,0.00639,0.00694,3.49,0.00945,0.00678,0.0398,0.035,0.238,0.0108,6.89,5,19,5,200,1.3,6.3,3.1,2.9,0.0317,2.4,2.4,2.9,3.0,2.5,2.8,2.9,4.4,1.7,3.5,42.1,0,0
34.9,31.8,38.0,32.8,28.8,36.8,0.0067,0.0128,0.0342,0.00698,0.0071,3.63,0.0103,0.00739,0.0398,0.0351,0.239,0.0108,6.9,5,19,5,200,1.5,5.2,3.2,2.2,0.0315,2.9,2.4,3.5,2.4,3.5,2.3,2.7,5.2,1.6,4.2,42.8,0,0
33.6,37.2,30.0,35.2,37.4,33.0,0.00716,0.0115,0.0347,0.00656,0.0069,3.84,0.0104,0.00677,0.0401,0.0353,0.239,0.0104,6.93,5,19,5,200,2.2,4.7,2.5,2.1,0.0324,3.8,2.8,3.0,2.0,3.2,2.3,2.5,5.8,2.0,3.7,42.6,0,0
33.3,34.2,32.4,34.7,39.0,30.4,0.00781,0.0115,0.0349,0.00644,0.0073,4.02,0.0104,0.00717,0.0398,0.0354,0.241,0.0101,6.98,5,20,6,200,2.2,4.6,2.6,2.3,0.032,3.0,3.7,2.3,2.0,2.6,2.7,2.0,4.9,1.7,3.3,39.9,0,0
48.4,49.8,47.0,35.4,39.2,31.6,0.00883,0.015,0.034,0.0071,0.00723,3.68,0.0109,0.00831,0.0404,0.0352,0.241,0.0109,6.65,5,17,5,300,79.5,11.0,5.75,9.0,0.0324,6.5,6.5,7.5,6.25,5.75,7.0,6.25,15.3,4.25,8.25,179.0,0,0
34.7,37.0,32.4,36.4,39.8,33.0,0.00883,0.0141,0.0342,0.00695,0.00578,3.8,0.0109,0.0078,0.0404,0.0354,0.239,0.0111,6.83,5,20,5,300,36.7,8.78,3.78,6.11,0.0325,4.56,3.89,5.67,5.0,4.33,5.56,4.89,10.1,2.56,6.22,108.0,0,0
37.8,34.8,40.8,34.3,37.8,30.8,0.00883,0.0151,0.0343,0.0065,0.0061,3.86,0.00954,0.00846,0.0405,0.0355,0.239,0.0109,6.88,5,20,5,300,3.0,7.8,3.1,3.8,0.0321,4.2,2.7,4.0,4.2,4.7,4.4,3.5,8.0,3.0,5.7,62.1,0,0
34.9,32.0,37.8,32.4,36.4,28.4,0.00842,0.0142,0.0345,0.00695,0.00562,3.91,0.0104,0.00694,0.0404,0.0358,0.238,0.0106,6.81,5,20,5,300,3.4,8.6,4.1,4.7,0.033,5.1,3.8,3.1,3.8,6.6,3.3,3.7,9.5,4.4,5.4,69.5,0,0
37.2,34.0,40.4,33.9,32.8,35.0,0.00891,0.015,0.0344,0.00743,0.00686,3.99,0.0104,0.00737,0.0405,0.0356,0.238,0.0112,6.76,5,18,5,300,3.6,8.4,4.4,5.0,0.0331,5.4,4.0,3.9,3.3,4.9,3.1,4.0,8.7,3.2,4.4,66.3,0,0
36.1,36.4,35.8,33.7,35.4,32.0,0.00763,0.014,0.0341,0.00696,0.0067,4.02,0.0096,0.00687,0.0405,0.0358,0.238,0.0101,6.77,5,19,5,300,3.4,8.4,4.7,4.3,0.0322,5.8,3.7,4.3,3.2,3.9,4.4,3.8,8.4,2.3,6.0,66.6,0,0
36.0,35.6,36.4,33.5,32.0,35.0,0.00827,0.0148,0.0339,0.0073,0.00691,4.03,0.0105,0.00735,0.0407,0.0357,0.24,0.0101,6.71,5,18,5,300,2.6,9.5,4.8,4.2,0.0324,4.4,4.0,3.9,3.8,4.2,4.7,3.1,9.1,2.7,6.2,67.2,0,0
35.3,34.0,36.6,33.6,32.8,34.4,0.00767,0.014,0.0342,0.007,0.00661,4.1,0.0104,0.00673,0.0406,0.0355,0.239,0.0105,6.68,5,17,5,300,3.0,9.2,4.4,3.4,0.0331,3.7,5.0,4.1,4.8,3.2,5.1,2.9,9.5,2.8,5.0,66.1,0,0
36.0,35.2,36.8,35.6,38.0,33.2,0.00767,0.0149,0.0339,0.00725,0.007,4.18,0.00965,0.0072,0.0407,0.0356,0.24,0.0101,6.75,5,17,5,300,3.4,9.9,4.8,3.9,0.0325,5.0,4.4,2.9,5.0,3.3,4.7,3.4,8.6,2.9,4.8,67.0,0,0
35.6,35.4,35.8,33.1,29.8,36.4,0.00762,0.0149,0.034,0.00754,0.00709,4.24,0.00965,0.00724,0.0408,0.0357,0.238,0.0101,6.76,5,19,5,300,3.3,10.4,5.2,4.6,0.0323,5.1,2.7,2.8,4.4,4.1,4.6,3.8,9.8,3.3,4.8,68.9,0,0
36.2,36.4,36.0,34.0,34.4,33.6,0.00812,0.0149,0.0341,0.00762,0.00685,4.36,0.0104,0.00682,0.0407,0.0357,0.242,0.0102,6.76,5,19,5,300,2.9,9.0,3.9,3.8,0.033,5.0,3.6,4.2,3.4,3.7,4.5,5.4,10.8,2.8,5.9,68.9,0,0
36.1,40.2,32.0,33.3,31.8,34.8,0.00755,0.0126,0.0342,0.0072,0.00645,4.46,0.00958,0.00717,0.0406,0.0358,0.24,0.0114,6.72,5,18,5,300,2.0,8.9,3.3,3.6,0.0333,4.3,5.6,5.2,3.0,4.0,4.3,4.9,8.0,2.1,6.0,65.2,0,0
35.3,37.6,33.0,34.6,35.6,33.6,0.00819,0.014,0.0343,0.0072,0.00676,4.47,0.0104,0.00717,0.0406,0.0363,0.241,0.0114,6.69,5,17,5,300,1.7,7.7,4.5,4.0,0.0326,3.3,5.6,4.6,3.8,4.4,4.8,4.9,7.6,2.6,5.0,64.5,0,0
36.5,32.0,41.0,34.4,32.4,36.4,0.00819,0.0125,0.0345,0.00769,0.00641,4.58,0.00959,0.00656,0.0408,0.036,0.239,0.0113,6.75,5,20,5,300,2.8,7.3,4.0,4.5,0.0329,3.4,4.8,4.1,4.1,4.2,5.0,6.2,9.3,3.5,5.0,68.2,0,0
38.1,37.8,38.4,34.9,35.4,34.4,0.0082,0.0164,0.0343,0.00777,0.00628,4.67,0.00945,0.00797,0.0406,0.036,0.241,0.0112,6.78,5,21,5,300,3.3,7.9,4.4,4.6,0.0326,3.6,4.6,4.1,3.7,4.4,5.4,4.4,8.6,3.7,4.8,67.5,0,0
33.8,35.0,32.6,34.0,32.6,35.4,0.00755,0.0164,0.0342,0.00777,0.00576,4.76,0.00945,0.00758,0.0408,0.036,0.238,0.0114,6.76,5,18,5,300,2.8,7.4,5.1,4.5,0.0331,3.8,4.8,4.0,3.7,4.6,6.3,4.1,10.2,4.2,4.8,70.3,0,0
36.8,39.2,34.4,32.1,33.6,30.6,0.00823,0.0165,0.0341,0.00697,0.00685,4.85,0.00859,0.00754,0.0408,0.0357,0.24,0.0112,6.72,5,17,5,300,3.0,6.8,4.3,3.9,0.033,3.5,4.4,5.2,3.5,4.9,5.0,4.6,10.2,3.5,4.7,67.5,0,0
34.1,33.6,34.6,35.8,34.2,37.4,0.00762,0.0157,0.0344,0.00715,0.00648,5.14,0.00938,0.00754,0.0404,0.036,0.236,0.0108,6.72,5,16,5,300,3.1,8.2,4.6,3.6,0.0324,4.3,3.5,4.8,4.0,4.2,3.0,3.6,7.8,2.1,6.1,62.9,0,0
36.5,35.4,37.6,32.6,31.2,34.0,0.00844,0.0165,0.0344,0.00756,0.00629,5.43,0.0101,0.00679,0.0406,0.0359,0.241,0.0113,6.69,5,17,5,300,2.6,9.5,4.1,3.5,0.0331,4.3,3.5,4.0,4.0,3.7,4.2,3.4,7.5,1.8,6.0,62.1,0,0
48.2,46.2,50.2,37.5,37.6,37.4,0.00745,0.0129,0.0338,0.0076,0.007,4.96,0.0091,0.00616,0.041,0.0356,0.238,0.0117,8.34,6,23,6,400,85.3,14.7,7.0,6.0,0.0321,7.0,5.67,7.67,6.33,4.67,7.33,5.33,13.7,5.67,11.0,187.0,0,0
39.3,37.2,41.4,34.4,34.2,34.6,0.00737,0.0137,0.034,0.00771,0.00566,5.03,0.00985,0.00676,0.0399,0.0357,0.237,0.0111,7.92,5,22,6,400,54.3,11.0,6.0,5.75,0.033,6.75,5.38,8.5,6.5,5.5,6.38,5.25,13.1,5.5,9.38,149.0,0,0
40.1,41.0,39.2,35.4,37.6,33.2,0.00784,0.0138,0.0342,0.00771,0.00665,5.12,0.00985,0.00676,0.0402,0.0353,0.236,0.0116,7.61,5,17,5,400,20.2,10.4,4.7,5.7,0.0329,5.5,5.1,7.1,6.0,7.0,5.5,5.5,12.2,5.7,8.0,109.0,0,0
38.0,36.6,39.4,34.8,35.8,33.8,0.0072,0.0129,0.0346,0.0074,0.0068,5.17,0.009,0.00628,0.0399,0.0356,0.238,0.0115,7.56,5,19,5,400,5.4,13.6,5.1,5.0,0.0332,4.5,6.0,5.2,5.9,6.0,5.1,4.9,11.8,5.2,7.7,91.4,0,0
40.3,40.8,39.8,34.2,38.8,29.6,0.00763,0.0137,0.0345,0.00778,0.00664,5.19,0.00901,0.00774,0.0401,0.0357,0.24,0.0115,7.44,5,19,5,400,4.6,12.7,6.6,5.4,0.033,4.6,6.9,6.0,5.9,4.6,5.4,4.7,12.2,4.6,7.2,91.4,0,0
36.5,36.2,36.8,34.0,36.2,31.8,0.00763,0.0128,0.0346,0.00741,0.00642,5.35,0.00979,0.00727,0.04,0.0358,0.236,0.0116,7.32,5,17,5,400,3.9,11.0,6.3,6.1,0.0332,5.7,5.3,5.7,5.1,6.1,5.3,5.1,11.9,4.2,6.8,88.5,0,0
39.7,39.6,39.8,36.0,35.8,36.2,0.00759,0.0128,0.0347,0.00672,0.00674,5.41,0.00979,0.00716,0.04,0.0357,0.238,0.0116,7.32,5,19,5,400,4.2,11.2,4.6,5.8,0.0335,6.9,3.9,6.2,4.8,6.7,5.5,4.8,10.7,3.1,6.4,84.8,0,0
38.9,38.0,39.8,34.9,32.6,37.2,0.00708,0.0128,0.0346,0.00729,0.00633,5.39,0.00904,0.00764,0.0401,0.0356,0.238,0.0111,7.27,5,19,5,400,3.5,10.8,4.8,5.7,0.0335,6.3,4.9,7.0,4.9,6.2,5.7,4.9,9.9,2.6,6.6,83.8,0,0
40.0,42.0,38.0,35.8,38.4,33.2,0.00708,0.014,0.0345,0.00783,0.00675,5.48,0.0098,0.00725,0.04,0.0357,0.24,0.00959,7.19,5,17,5,400,3.9,11.8,5.3,5.2,0.0335,5.8,5.5,6.1,5.7,5.5,5.2,5.0,11.3,3.8,7.1,87.2,0,0
37.0,36.6,37.4,34.5,36.0,33.0,0.00763,0.0127,0.0341,0.0082,0.00634,5.66,0.00899,0.00725,0.04,0.0352,0.24,0.0108,7.17,5,18,5,400,4.3,12.0,5.5,5.2,0.0335,5.7,5.0,5.4,5.8,5.4,5.6,4.4,12.9,4.8,8.4,90.4,0,0
38.6,34.8,42.4,36.2,32.0,40.4,0.00816,0.0138,0.0342,0.00715,0.00674,5.73,0.0103,0.00725,0.0402,0.0357,0.242,0.0104,7.18,5,20,5,400,5.3,12.4,6.0,5.2,0.0337,4.8,5.5,5.7,5.3,5.3,5.0,4.0,13.9,4.0,8.8,91.2,0,0
38.5,37.2,39.8,35.5,34.8,36.2,0.00747,0.00988,0.0343,0.00755,0.00712,5.82,0.00954,0.00698,0.0402,0.0357,0.24,0.0106,7.17,5,19,5,400,4.5,11.9,6.4,5.7,0.0333,4.3,6.8,6.1,6.7,4.8,3.9,5.3,13.4,4.1,6.4,90.3,0,0
40.7,41.4,40.0,35.2,32.6,37.8,0.00747,0.0107,0.0342,0.00769,0.00718,5.86,0.0104,0.00698,0.0402,0.0354,0.242,0.0101,7.16,5,18,5,400,3.4,11.3,7.6,6.0,0.0328,5.7,5.8,5.1,6.2,5.0,5.0,6.3,11.9,4.1,6.5,89.9,0,0
38.5,38.6,38.4,36.1,41.4,30.8,0.00778,0.00975,0.0346,0.00778,0.00609,6.0,0.0104,0.007,0.0403,0.0354,0.24,0.0105,7.13,5,18,5,400,3.4,12.4,7.4,5.1,0.0327,5.8,4.4,4.7,5.9,5.5,5.8,6.1,11.8,3.8,8.6,90.7,0,0
38.9,37.6,40.2,33.9,37.8,30.0,0.00786,0.0106,0.0343,0.00769,0.00671,6.05,0.0104,0.007,0.0403,0.0356,0.242,0.0105,7.13,5,19,5,400,3.5,11.1,5.8,5.3,0.0335,4.8,4.4,5.6,6.5,5.3,4.9,5.6,11.4,3.9,7.3,85.4,0,0
38.2,38.6,37.8,33.3,34.8,31.8,0.00659,0.00977,0.0343,0.00728,0.00671,6.06,0.0104,0.00694,0.0402,0.0355,0.24,0.0112,7.1,5,20,5,400,4.2,10.8,4.9,5.7,0.033,5.3,5.3,5.7,5.8,5.8,4.7,4.9,9.8,3.1,7.0,83.0,0,0
42.6,43.0,42.2,35.4,34.2,36.6,0.00722,0.0107,0.0345,0.00761,0.00584,6.3,0.00968,0.00694,0.04,0.0356,0.243,0.0116,7.1,5,18,5,400,3.2,11.7,5.6,5.7,0.0334,5.9,6.5,4.5,6.6,5.9,4.6,5.7,10.7,3.3,8.4,88.3,0,0
38.2,38.2,38.2,32.3,32.8,31.8,0.00658,0.00991,0.0344,0.00761,0.00632,6.67,0.00968,0.0069,0.0403,0.0357,0.246,0.0112,7.07,5,16,5,400,3.4,12.2,5.3,5.5,0.0337,5.9,6.1,4.4,6.5,6.0,4.5,5.3,11.3,3.6,8.9,88.9,0,0
42.8,44.0,41.6,34.5,32.4,36.6,0.00728,0.0108,0.0346,0.00726,0.00677,7.03,0.0105,0.0069,0.0401,0.0359,0.246,0.0115,7.08,5,17,5,400,4.3,10.9,4.3,5.6,0.0328,5.6,5.5,6.2,5.4,5.8,4.7,5.1,10.8,3.6,8.5,86.3,0,0
38.7,36.6,40.8,33.2,35.6,30.8,0.00853,0.0124,0.0324,0.00763,0.00683,1.98,0.00978,0.0074,0.04,0.0354,0.236,0.0107,6.57,5,17,5,200,35.7,6.0,3.17,4.5,0.0333,2.0,2.67,3.83,3.17,3.0,3.83,2.17,7.0,1.33,3.83,82.2,0,0
31.8,26.4,37.2,32.9,33.4,32.4,0.00853,0.0116,0.0323,0.00763,0.00652,2.04,0.00906,0.0074,0.04,0.0351,0.239,0.0115,6.53,5,17,5,200,21.9,6.9,2.2,3.7,0.0327,2.4,3.5,3.9,2.9,3.3,3.4,2.4,6.4,1.4,3.8,68.1,0,0
32.4,33.0,31.8,33.0,34.8,31.2,0.00783,0.0123,0.0324,0.0074,0.00691,2.09,0.00986,0.00789,0.04,0.0349,0.236,0.0115,6.67,5,18,5,200,2.2,5.5,1.2,3.0,0.0335,2.6,3.5,3.1,2.6,2.6,3.0,1.7,5.2,1.3,3.6,41.1,0,0
33.8,34.2,33.4,34.6,34.0,35.2,0.00712,0.0115,0.0322,0.00707,0.00655,2.22,0.00914,0.00789,0.0403,0.0351,0.239,0.0106,6.61,5,18,5,200,1.7,5.7,1.9,3.3,0.0333,2.9,2.7,2.9,2.9,2.9,2.7,2.3,6.0,1.5,4.7,44.1,0,0
31.3,32.8,29.8,31.0,33.0,29.0,0.00712,0.0123,0.0322,0.00735,0.00692,2.29,0.00913,0.00853,0.0401,0.0353,0.236,0.0109,6.62,5,19,5,200,1.2,5.7,3.0,3.0,0.0333,3.4,1.8,2.9,2.9,2.8,2.2,3.2,5.8,2.3,4.6,44.8,0,0
33.5,31.0,36.0,32.0,33.4,30.6,0.00714,0.0114,0.032,0.00692,0.007,2.35,0.00913,0.00659,0.0401,0.035,0.238,0.0105,6.61,5,18,5,200,1.8,5.4,2.8,3.3,0.0329,3.4,1.6,2.8,2.7,2.4,3.1,3.1,6.0,2.9,4.2,45.5,0,0
33.3,32.8,33.8,32.2,30.0,34.4,0.0075,0.0124,0.0323,0.00726,0.00649,2.44,0.00925,0.00644,0.0402,0.0349,0.235,0.0105,6.58,5,16,5,200,1.9,6.4,2.3,2.7,0.0332,2.9,1.5,2.4,2.6,2.9,3.2,3.2,6.1,2.1,4.2,44.4,0,0
32.1,33.0,31.2,34.0,29.4,38.6,0.00693,0.0116,0.032,0.00698,0.00654,2.54,0.00994,0.00644,0.0391,0.0354,0.235,0.0105,6.65,5,19,5,200,1.8,6.1,3.0,2.3,0.0329,2.3,2.4,2.5,3.0,3.0,2.3,3.3,6.4,1.5,3.8,43.7,0,0
35.0,34.2,35.8,33.5,33.8,33.2,0.00737,0.0116,0.0322,0.0074,0.00701,2.61,0.00994,0.00713,0.0412,0.0353,0.237,0.0102,6.62,5,19,5,200,2.0,6.4,3.0,2.4,0.0332,2.4,2.8,3.3,3.0,3.3,2.1,2.7,6.9,2.6,3.7,46.6,0,0
33.7,32.4,35.0,33.5,32.6,34.4,0.0069,0.011,0.0322,0.0074,0.0069,2.7,0.00994,0.00713,0.0404,0.0351,0.237,0.0108,6.59,5,17,5,200,2.5,5.7,2.9,2.4,0.0322,3.4,2.3,3.8,2.9,3.4,2.3,2.7,7.1,2.7,4.5,48.6,0,0
32.5,33.4,31.6,34.0,30.2,37.8,0.00812,0.0118,0.0319,0.00592,0.00693,2.73,0.00994,0.00762,0.04,0.035,0.235,0.0111,6.57,5,16,5,200,2.1,4.5,2.6,2.2,0.0329,2.8,2.8,3.3,2.9,3.5,2.5,3.2,6.9,2.1,4.3,45.7,0,0
32.3,28.0,36.6,30.4,37.6,23.2,0.00758,0.0118,0.0319,0.00685,0.00663,2.82,0.00985,0.00669,0.04,0.0348,0.239,0.0113,6.58,5,17,5,200,2.0,5.4,2.0,2.8,0.0323,2.1,3.0,3.1,2.9,3.4,2.8,3.5,5.0,1.5,4.5,44.0,0,0
34.1,34.4,33.8,34.4,34.0,34.8,0.00758,0.0118,0.032,0.00756,0.00697,2.94,0.00909,0.00719,0.0397,0.0351,0.238,0.0111,6.57,5,17,5,200,2.7,6.0,1.6,2.9,0.033,2.2,2.9,3.5,2.8,2.8,2.8,2.9,4.6,1.3,4.6,43.6,0,0
31.1,34.0,28.2,31.2,36.4,26.0,0.00759,0.00985,0.0321,0.00712,0.0056,3.01,0.00909,0.0067,0.0398,0.0351,0.239,0.0111,6.61,5,19,5,200,1.9,6.3,2.4,2.2,0.0329,2.0,2.6,3.4,2.9,2.6,3.3,3.2,5.7,1.5,4.4,44.4,0,0
33.2,27.4,39.0,33.1,31.2,35.0,0.00811,0.00904,0.0318,0.00712,0.00599,3.1,0.0091,0.0072,0.04,0.0348,0.239,0.0109,6.62,5,20,5,200,1.5,7.0,3.1,2.6,0.0329,2.0,3.3,3.2,2.7,2.1,3.1,3.3,5.7,1.2,4.7,45.5,0,0
31.1,31.0,31.2,33.0,35.8,30.2,0.00816,0.00901,0.032,0.00728,0.00559,3.18,0.00985,0.00798,0.0399,0.0351,0.242,0.0114,6.6,5,17,5,200,1.8,6.3,3.4,2.4,0.0334,2.3,4.1,2.6,2.4,2.0,2.5,2.5,5.9,1.4,4.0,43.6,0,0
33.3,35.6,31.0,32.6,31.0,34.2,0.00831,0.0108,0.0319,0.00793,0.00649,3.33,0.00911,0.00748,0.04,0.0351,0.239,0.0106,6.58,5,16,5,200,1.4,5.9,3.3,2.1,0.0332,2.6,3.1,2.7,2.4,2.6,2.0,2.8,6.2,1.8,3.5,42.4,0,0
32.5,32.8,32.2,34.5,35.2,33.8,0.00691,0.00996,0.032,0.00736,0.00643,3.5,0.00911,0.00748,0.0401,0.035,0.242,0.0108,6.58,5,17,5,200,1.7,5.8,2.6,2.7,0.0326,3.3,3.0,3.3,3.2,2.2,2.0,3.0,6.3,1.9,3.2,44.2,0,0
32.1,36.2,28.0,33.6,30.2,37.0,0.00746,0.0129,0.0321,0.00795,0.00645,3.7,0.00988,0.00771,0.0411,0.0349,0.24,0.0106,6.62,5,20,5,200,1.7,5.5,3.1,3.0,0.033,3.2,3.2,3.1,2.5,2.1,2.4,3.7,5.4,1.9,2.7,43.5,0,0
44.8,46.6,43.0,35.4,32.4,38.4,0.00702,0.0179,0.0327,0.00788,0.00629,3.4,0.00918,0.00725,0.0403,0.0357,0.236,0.011,6.01,4,15,4,300,78.8,12.8,8.25,7.5,0.0322,8.5,6.25,6.5,5.75,7.0,5.5,6.5,11.0,5.75,9.0,179.0,0,0
35.5,35.0,36.0,33.2,28.6,37.8,0.00773,0.0178,0.0328,0.00736,0.00689,3.54,0.00997,0.00661,0.0404,0.0356,0.239,0.0114,6.33,5,18,5,300,36.4,9.56,5.78,5.22,0.0331,5.78,5.56,4.33,4.67,5.33,4.78,5.11,8.56,3.44,7.22,112.0,0,0
38.5,38.2,38.8,34.9,36.2,33.6,0.00865,0.0178,0.0327,0.00736,0.00684,3.63,0.00997,0.00732,0.0404,0.036,0.238,0.0117,6.55,5,21,5,300,2.5,8.5,4.4,3.9,0.0329,4.0,4.5,3.5,3.5,4.6,4.0,3.4,7.5,2.2,5.1,61.6,0,0
34.8,35.2,34.4,35.2,38.6,31.8,0.00829,0.0169,0.0327,0.00756,0.00643,3.68,0.00912,0.00743,0.0405,0.0363,0.238,0.0109,6.61,5,20,5,300,2.5,9.3,4.9,3.7,0.0323,4.7,3.4,4.2,3.3,4.8,3.8,3.4,8.1,2.7,5.4,64.2,0,0
37.9,39.8,36.0,32.0,29.4,34.6,0.0087,0.0176,0.0326,0.00796,0.00674,3.76,0.00933,0.00743,0.0406,0.0358,0.238,0.0114,6.59,5,18,5,300,3.1,9.6,4.2,3.4,0.0332,4.4,2.7,3.5,3.4,4.4,3.6,5.3,8.4,2.7,5.7,64.4,0,0
35.0,36.6,33.4,34.3,34.4,34.2,0.00827,0.0176,0.0327,0.00739,0.00638,3.85,0.0101,0.00722,0.0396,0.0361,0.238,0.0117,6.64,5,18,5,300,3.0,10.5,3.7,4.1,0.033,3.9,2.8,3.0,3.9,4.4,3.7,5.8,8.4,2.5,4.8,64.5,0,0
37.6,35.8,39.4,33.3,38.0,28.6,0.00863,0.0176,0.0327,0.0078,0.00655,4.01,0.0101,0.00722,0.0405,0.0362,0.237,0.0107,6.74,5,19,5,300,2.4,9.7,4.0,5.2,0.033,4.0,3.6,3.8,4.6,3.8,3.7,4.0,8.5,2.5,5.7,65.5,0,0
38.2,36.4,40.0,32.9,36.4,29.4,0.00783,0.0176,0.0328,0.0078,0.00662,4.19,0.0101,0.00732,0.0418,0.0363,0.24,0.0106,6.75,5,18,5,300,2.3,10.0,3.6,5.0,0.033,3.5,3.6,4.0,4.4,4.2,4.8,4.0,8.2,2.6,6.0,66.2,0,0
38.5,36.4,40.6,33.2,28.6,37.8,0.00788,0.0168,0.0332,0.00685,0.00709,4.21,0.00862,0.00732,0.0408,0.0368,0.237,0.0104,6.83,5,19,5,300,2.7,9.7,4.2,4.1,0.0332,3.1,3.8,3.6,3.8,4.5,5.1,4.9,7.7,2.8,5.6,65.6,0,0
39.9,38.8,41.0,35.1,34.4,35.8,0.00788,0.0176,0.0331,0.00686,0.00665,4.32,0.0107,0.00813,0.0411,0.0366,0.238,0.0107,6.88,5,20,5,300,3.5,8.2,4.8,3.5,0.0325,3.3,4.1,4.3,3.4,3.6,3.9,5.3,8.6,3.3,6.6,66.4,0,0
38.6,38.2,39.0,32.0,31.0,33.0,0.00776,0.0176,0.0331,0.00752,0.00699,4.44,0.0107,0.00813,0.0415,0.0368,0.239,0.0106,6.9,5,20,5,300,4.0,8.2,3.7,3.8,0.0331,4.6,3.9,4.1,3.9,3.4,3.6,5.2,8.8,2.6,5.8,65.6,0,0
35.5,33.6,37.4,35.7,41.4,30.0,0.00734,0.0176,0.0333,0.00752,0.0066,4.53,0.0101,0.00764,0.0414,0.037,0.236,0.01,6.88,5,18,5,300,3.4,9.1,3.8,3.8,0.033,4.6,4.8,3.9,4.7,3.3,4.1,3.6,8.8,2.3,5.3,65.5,0,0
35.8,34.2,37.4,31.8,30.4,33.2,0.00721,0.0185,0.0332,0.00785,0.0066,4.66,0.0093,0.00701,0.0411,0.0372,0.239,0.011,6.9,5,17,5,300,2.3,8.5,3.8,3.6,0.032,3.5,5.4,4.7,4.7,4.1,4.3,4.1,9.4,2.6,5.9,66.9,0,0
39.0,39.4,38.6,36.8,36.8,36.8,0.00706,0.0167,0.0337,0.00756,0.00576,4.71,0.0093,0.00701,0.0413,0.0374,0.24,0.0111,6.94,5,21,5,300,2.2,7.8,3.8,4.3,0.0327,3.8,5.1,5.5,4.3,4.3,4.2,4.9,8.7,2.2,5.3,66.4,0,0
