Avg Host Node1 CPU Usage,Host Node1 CPU 0 Usage,Host Node1 CPU 1 Usage,Avg Host Node2 CPU Usage,Host Node2 CPU 0 Usage,Host Node2 CPU 1 Usage,Avg Host Node3 CPU Usage,Host Node3 CPU 0 Usage,Host Node3 CPU 1 Usage,checkoutservice CPU Usage,currencyservice CPU Usage,emailservice CPU Usage,frontend 1 CPU Usage,frontend 2 CPU Usage,loadgenerator CPU Usage,paymentservice CPU Usage,productcatalogservice CPU Usage,recommendationservice 1 CPU Usage,recommendationservice 2 CPU Usage,redis-cart CPU Usage,shippingservice CPU Usage,Average Response Time,Median Response Time,Current Response Time Percentile 95,Current Response Time Percentile 50,Number of Users,current_rps GET /,current_rps GET /cart,current_rps GET /product/0PUK6V6EV0,current_rps GET /product/1YMWWN1N4O,adservice CPU Usage,current_rps GET /product/2ZYFJ3GM2N,current_rps GET /product/66VCHSJNUP,current_rps GET /product/6E92ZMYYFZ,current_rps GET /product/9SIQT8TOJO,current_rps GET /product/L9ECAV7KIM,current_rps GET /product/LS4PSXUNUM,current_rps GET /product/OLJCESPC7Z,current_rps POST /cart,current_rps POST /cart/checkout,current_rps POST /setCurrency,current_rps Aggregated,StressNG 1 CPU Usage,StressNG 2 CPU Usage,StressNG 3 CPU Usage
25.6,25.8,25.4,28.2,35.0,21.4,22.5,21.2,23.8,0.00723,0.0103,0.0326,0.00702,0.00806,1.26,0.0115,0.00715,0.04,0.0375,0.227,0.0109,6.97,5,20,6,100,1.1,2.7,1.3,1.7,0.0351,1.7,1.1,1.8,2.3,1.4,1.1,1.7,3.8,1.3,1.5,24.5,0,0,0
26.0,27.6,24.4,26.3,24.0,28.6,24.5,22.0,27.0,0.00775,0.0111,0.0325,0.00713,0.00787,1.28,0.0115,0.00715,0.039,0.0374,0.228,0.0106,7.11,5,21,6,100,0.9,2.6,2.0,1.0,0.0365,1.9,1.1,1.3,1.6,1.7,2.0,1.2,3.5,0.8,0.9,22.5,0,0,0
25.3,26.4,24.2,28.1,30.8,25.4,23.7,25.0,22.4,0.0073,0.0103,0.0322,0.00745,0.00843,1.3,0.0114,0.0066,0.039,0.0372,0.227,0.0101,7.12,5,21,6,100,1.3,2.8,2.3,0.8,0.0353,1.5,1.2,1.7,1.2,1.6,1.8,1.3,2.9,1.2,0.8,22.4,0,0,0
27.3,25.0,29.6,26.8,30.6,23.0,24.1,24.4,23.8,0.00794,0.0111,0.0321,0.00735,0.00817,1.37,0.00903,0.00713,0.0391,0.0374,0.228,0.0105,7.16,5,16,6,100,1.6,3.1,2.0,0.8,0.0366,1.8,1.7,2.3,1.2,1.8,1.0,1.4,2.8,0.9,0.8,23.2,0,0,0
26.6,29.0,24.2,29.6,31.6,27.6,22.9,22.2,23.6,0.00731,0.0103,0.0322,0.00696,0.00807,1.41,0.00979,0.00663,0.0393,0.0367,0.225,0.0104,7.25,6,19,6,100,1.2,3.4,1.6,1.4,0.0366,2.1,2.0,2.0,1.3,1.7,0.9,1.3,3.1,0.9,0.9,23.8,0,0,0
25.8,27.6,24.0,26.8,26.6,27.0,25.2,23.8,26.6,0.00797,0.0111,0.0321,0.00744,0.00842,1.45,0.00904,0.00656,0.0391,0.0369,0.228,0.0109,7.31,6,19,6,100,1.1,3.0,1.3,1.8,0.0354,1.6,1.5,1.5,1.5,1.5,0.7,1.4,3.2,1.1,1.6,22.8,0,0,0
25.6,24.2,27.0,29.6,28.0,31.2,22.0,24.6,19.4,0.00767,0.0103,0.0322,0.00745,0.00853,1.52,0.00986,0.00656,0.0393,0.0374,0.231,0.0103,7.41,6,19,6,100,0.9,3.0,1.2,1.5,0.0364,1.1,1.4,1.7,1.5,1.6,1.1,1.3,2.7,0.8,2.1,21.9,0,0,0
27.0,31.0,23.0,27.1,27.2,27.0,25.9,25.4,26.4,0.00735,0.0113,0.0324,0.00764,0.00777,1.54,0.00986,0.00816,0.0405,0.0374,0.226,0.011,7.41,6,17,6,100,0.9,3.6,1.5,1.3,0.0362,0.8,1.0,1.9,1.3,1.9,1.4,1.1,2.1,0.5,2.2,21.5,0,0,0
25.3,28.4,22.2,28.7,30.6,26.8,23.2,23.0,23.4,0.00728,0.0113,0.0323,0.00748,0.00795,1.57,0.00995,0.00761,0.0397,0.037,0.227,0.0111,7.44,6,20,6,100,0.9,3.3,1.7,1.1,0.0365,1.4,1.0,1.8,1.2,1.7,1.2,1.4,2.6,0.5,2.0,21.8,0,0,0
24.6,21.2,28.0,26.0,21.8,30.2,25.6,31.2,20.0,0.00796,0.0123,0.0322,0.0072,0.00785,1.61,0.00995,0.00811,0.0398,0.037,0.226,0.0115,7.49,6,21,6,100,0.8,2.7,2.0,1.1,0.0365,1.7,1.7,1.9,1.5,1.8,1.5,1.2,3.5,0.9,1.9,24.2,0,0,0
25.2,25.8,24.6,30.7,32.2,29.2,22.7,22.2,23.2,0.00725,0.0107,0.0322,0.00749,0.00794,1.66,0.00996,0.0076,0.0388,0.0367,0.227,0.0106,7.51,6,19,6,100,1.0,2.8,1.6,0.9,0.0367,1.0,1.5,1.2,1.8,2.0,1.4,1.2,2.9,0.8,1.3,21.4,0,0,0
25.9,25.0,26.8,27.7,25.2,30.2,24.0,24.2,23.8,0.00725,0.0116,0.0323,0.00712,0.00819,1.68,0.00996,0.0076,0.0397,0.0375,0.225,0.011,7.61,6,22,6,100,1.0,3.2,1.3,0.9,0.0368,1.5,0.9,0.7,2.0,1.6,1.0,1.6,2.0,0.5,1.3,19.5,0,0,0
24.1,23.8,24.4,27.2,28.4,26.0,23.6,24.8,22.4,0.00722,0.0114,0.0321,0.00769,0.00781,1.72,0.00918,0.00753,0.0395,0.0371,0.226,0.0111,7.61,6,23,6,100,0.5,3.2,1.6,1.7,0.0352,1.5,0.7,1.1,1.6,1.0,0.7,1.6,2.2,0.6,2.1,20.1,0,0,0
26.0,30.2,21.8,27.1,30.6,23.6,24.1,22.6,25.6,0.00742,0.0114,0.0321,0.00728,0.00781,1.79,0.00987,0.00694,0.0399,0.037,0.226,0.0111,7.6,6,19,6,100,0.5,2.4,1.4,1.8,0.0363,1.3,1.6,1.3,1.3,0.8,1.1,1.5,2.9,0.8,2.0,20.7,0,0,0
24.8,23.8,25.8,30.6,32.8,28.4,23.4,23.2,23.6,0.0084,0.0106,0.0322,0.00752,0.00692,1.9,0.00912,0.00694,0.0407,0.0371,0.225,0.0105,7.59,6,18,6,100,1.7,2.2,0.9,2.0,0.0357,1.6,1.9,1.4,1.1,1.1,1.3,1.0,2.9,0.8,2.2,22.1,0,0,0
25.8,27.2,24.4,24.9,26.4,23.4,24.2,23.2,25.2,0.00844,0.0116,0.0322,0.00724,0.00657,1.99,0.01,0.00694,0.0397,0.0372,0.23,0.0103,7.58,6,17,6,100,2.1,2.4,1.1,2.2,0.0354,1.8,1.4,0.9,1.3,1.3,0.8,0.7,2.4,0.7,2.4,21.5,0,0,0
22.8,22.6,23.0,28.4,33.4,23.4,22.2,22.6,21.8,0.00731,0.0117,0.034,0.00837,0.00706,14.2,0.0128,0.00676,0.0392,0.0408,0.233,0.0115,9.94,8,21,6,25,25.0,3.0,2.0,1.0,0.0422,3.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,3.0,54.0,0,0,0
23.8,24.2,23.4,26.7,30.4,23.0,24.7,23.8,25.6,0.00701,0.0117,0.0339,0.00847,0.00703,13.3,0.0128,0.00698,0.038,0.0405,0.232,0.0105,9.21,7,21,6,25,4.17,0.667,0.333,0.333,0.0421,1.0,0.5,0.5,1.33,0.5,0.5,0.5,1.0,0.333,0.833,12.5,0,0,0
23.4,24.4,22.4,28.5,32.8,24.2,22.5,22.6,22.4,0.00696,0.0108,0.0336,0.00837,0.00724,12.6,0.0134,0.00698,0.0389,0.0403,0.232,0.0106,8.65,6,17,6,25,0.1,0.5,0.3,0.4,0.0362,0.6,0.5,0.2,0.2,0.6,0.2,0.3,1.1,0.6,0.2,5.8,0,0,0
23.9,27.4,20.4,25.9,25.0,26.8,24.7,24.4,25.0,0.00696,0.0116,0.0335,0.00826,0.00754,11.6,0.0134,0.00691,0.0388,0.0399,0.229,0.0111,8.55,6,21,6,25,0.3,0.8,0.4,0.3,0.0371,0.4,0.3,0.4,0.1,0.6,0.1,0.4,1.0,0.5,0.2,5.8,0,0,0
22.9,20.6,25.2,27.6,29.4,25.8,21.9,18.2,25.6,0.00799,0.0106,0.0335,0.00808,0.00755,10.8,0.0134,0.00747,0.0388,0.0399,0.23,0.0111,8.46,6,17,6,25,0.3,0.9,0.2,0.0,0.0371,0.2,0.1,0.5,0.0,0.5,0.3,0.5,0.7,0.3,0.8,5.3,0,0,0
23.9,27.8,20.0,25.6,26.4,24.8,25.2,24.0,26.4,0.00713,0.0116,0.0332,0.00808,0.00704,10.0,0.0122,0.00762,0.039,0.0395,0.229,0.0108,8.29,6,19,6,25,0.1,0.8,0.2,0.0,0.0357,0.2,0.2,0.2,0.3,0.5,0.5,0.6,0.7,0.3,0.8,5.4,0,0,0
24.0,27.2,20.8,28.8,27.2,30.4,22.5,24.4,20.6,0.00751,0.0106,0.0332,0.00811,0.00817,9.08,0.0122,0.00696,0.04,0.0392,0.228,0.011,8.44,6,19,6,25,0.7,0.6,0.3,0.3,0.036,0.1,0.4,0.1,0.7,0.5,0.7,0.5,0.8,0.0,0.4,6.1,0,0,0
23.8,19.1,28.5,25.0,22.6,27.4,24.3,27.4,21.2,0.00756,0.0115,0.0332,0.00752,0.00771,8.19,0.0121,0.00746,0.0388,0.0389,0.229,0.0105,8.25,6,19,6,25,0.7,0.4,0.2,0.4,0.0369,0.1,0.3,0.7,0.4,0.5,0.5,0.3,0.9,0.1,0.4,5.9,0,0,0
23.5,24.1,22.9,27.2,25.6,28.8,23.0,18.0,28.0,0.00693,0.0115,0.033,0.00732,0.00771,7.22,0.0121,0.00753,0.0388,0.0384,0.226,0.011,8.28,6,17,6,25,0.1,0.5,0.2,0.2,0.0358,0.2,0.1,0.8,0.4,0.3,0.3,0.4,0.5,0.1,0.8,4.9,0,0,0
24.9,27.2,22.6,25.9,22.8,29.0,23.4,20.0,26.8,0.00758,0.0108,0.0327,0.00726,0.00814,6.43,0.0128,0.00753,0.0389,0.0384,0.228,0.0113,8.22,6,17,6,25,0.2,0.4,0.2,0.3,0.0373,0.3,0.5,0.4,0.6,0.2,0.5,0.5,0.5,0.2,0.7,5.5,0,0,0
21.6,18.6,24.6,28.0,23.4,32.6,22.3,23.6,21.0,0.00755,0.00991,0.0325,0.00727,0.00824,5.55,0.012,0.00892,0.0392,0.0381,0.229,0.0109,8.21,6,18,6,25,0.2,0.5,0.2,0.3,0.037,0.6,0.4,0.6,0.3,0.2,0.4,0.3,0.5,0.2,0.5,5.2,0,0,0
23.7,21.4,26.0,27.3,25.6,29.0,24.4,26.4,22.4,0.00776,0.0107,0.0328,0.00714,0.00769,4.77,0.0127,0.00839,0.039,0.0384,0.229,0.0113,8.35,6,23,6,25,0.0,0.5,0.2,0.1,0.0359,0.7,0.4,0.7,0.2,0.2,0.3,0.2,0.7,0.2,0.5,4.9,0,0,0
23.3,19.6,27.0,28.1,29.8,26.4,22.2,24.8,19.6,0.00727,0.00986,0.0324,0.00707,0.00792,3.9,0.00939,0.00839,0.039,0.0379,0.226,0.0112,8.35,6,23,6,25,0.2,0.7,0.3,0.0,0.0371,0.5,0.6,0.5,0.2,0.3,0.2,0.4,0.9,0.2,0.4,5.4,0,0,0
23.5,21.8,25.2,26.7,26.6,26.8,23.7,26.0,21.4,0.00777,0.00986,0.0323,0.00598,0.00773,3.12,0.0092,0.00893,0.0379,0.0373,0.226,0.0114,8.29,6,17,6,25,0.4,1.1,0.4,0.3,0.0369,0.5,0.3,0.2,0.2,0.2,0.2,0.3,0.5,0.1,0.4,5.1,0,0,0
23.1,23.0,23.2,27.5,30.8,24.2,21.9,24.2,19.6,0.00728,0.0099,0.0321,0.00712,0.00789,2.28,0.0092,0.00824,0.0387,0.0372,0.226,0.0118,8.31,6,18,6,25,0.6,0.8,0.5,0.4,0.0358,0.4,0.1,0.3,0.2,0.3,0.4,0.2,0.7,0.2,0.5,5.6,0,0,0
24.1,27.4,20.7,27.3,21.8,32.8,24.4,21.6,27.2,0.00792,0.0113,0.0319,0.0069,0.00797,1.49,0.00892,0.00759,0.0387,0.037,0.226,0.0122,8.21,6,17,6,25,0.4,0.7,0.5,0.4,0.0385,0.2,0.2,0.7,0.2,0.3,0.6,0.3,0.9,0.2,0.8,6.4,0,0,0
22.7,20.4,25.0,26.8,27.2,26.4,21.9,22.6,21.2,0.0079,0.0112,0.0315,0.00711,0.00781,0.52,0.00975,0.00759,0.0385,0.0364,0.228,0.0121,8.15,6,16,6,25,0.3,1.0,0.3,0.3,0.0383,0.3,0.2,0.5,0.3,0.1,0.3,0.2,0.5,0.0,0.6,4.9,0,0,0
24.3,26.8,21.8,26.4,30.8,22.0,24.2,19.8,28.6,0.00845,0.0112,0.0318,0.00663,0.00808,0.542,0.00975,0.00759,0.0386,0.0364,0.223,0.0121,8.1,6,18,6,25,0.4,1.0,0.3,0.2,0.0372,0.5,0.2,0.1,0.5,0.2,0.8,0.1,0.5,0.3,0.2,5.3,0,0,0
23.3,28.2,18.4,26.9,26.2,27.6,21.5,20.6,22.4,0.00718,0.00991,0.0319,0.00642,0.00809,0.597,0.00886,0.00795,0.0396,0.0363,0.227,0.0116,8.26,6,18,6,25,0.3,0.5,0.2,0.3,0.0383,0.7,0.4,0.2,0.5,0.3,1.1,0.1,0.6,0.4,0.3,5.9,0,0,0
24.7,22.8,26.6,25.7,25.4,26.0,24.9,28.0,21.8,0.00782,0.0108,0.0318,0.00631,0.00845,0.629,0.00891,0.00747,0.0385,0.0363,0.225,0.0111,8.23,6,18,6,25,0.1,0.5,0.2,0.5,0.0384,0.5,0.6,0.4,0.3,0.6,0.7,0.2,0.3,0.1,0.7,5.7,0,0,0
25.3,22.8,27.7,28.8,24.2,33.4,21.6,19.3,23.9,0.00742,0.0131,0.0317,0.00678,0.00809,0.589,0.00892,0.00712,0.0386,0.0363,0.225,0.0111,7.58,5,7,5,50,0.0,0.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
24.0,25.4,22.6,26.0,28.2,23.8,24.7,29.4,20.0,0.00684,0.0189,0.0319,0.00642,0.00805,0.613,0.0102,0.00706,0.0387,0.0363,0.227,0.012,7.49,5,18,5,50,10.6,2.4,0.4,2.0,0.124,0.2,1.4,0.4,0.8,1.2,0.6,1.2,1.8,0.8,2.4,26.2,0,0,0
22.9,19.0,26.8,28.4,32.2,24.6,22.2,22.8,21.6,0.00678,0.0179,0.0319,0.00705,0.00776,0.625,0.00893,0.00692,0.0395,0.0362,0.227,0.0122,7.65,6,19,6,50,5.6,2.2,0.6,1.4,0.124,0.6,1.0,0.5,0.8,0.7,0.6,0.9,1.9,0.9,1.8,19.5,0,0,0
23.8,21.8,25.8,26.0,23.8,28.2,23.1,22.6,23.6,0.00694,0.0188,0.0318,0.00671,0.00664,0.665,0.00967,0.00839,0.0375,0.036,0.228,0.0116,7.66,6,19,6,50,0.4,1.7,0.7,1.0,0.124,0.7,0.5,0.5,1.0,0.3,0.5,0.5,1.9,0.6,0.9,11.2,0,0,0
24.1,21.2,27.0,26.5,24.6,28.4,23.3,22.8,23.8,0.00688,0.018,0.0316,0.00702,0.00992,0.674,0.00955,0.00839,0.0386,0.0363,0.224,0.0125,7.77,6,17,6,50,0.6,1.5,0.9,0.8,0.124,0.6,0.5,0.7,1.0,0.4,0.4,0.5,1.2,0.1,1.0,10.2,0,0,0
25.0,22.0,28.0,26.6,29.6,23.6,25.5,27.6,23.4,0.00754,0.0188,0.0319,0.00692,0.00979,0.719,0.00955,0.00786,0.0388,0.0363,0.228,0.0119,7.71,6,17,6,50,0.5,1.5,1.2,0.4,0.124,0.9,0.6,0.9,0.6,0.5,0.8,0.5,1.4,0.3,1.3,11.4,0,0,0
23.2,21.6,24.8,30.3,34.6,26.0,23.1,22.8,23.4,0.00689,0.018,0.0318,0.00697,0.00977,0.737,0.00953,0.0084,0.0385,0.0365,0.227,0.0116,7.72,6,21,6,50,0.0,1.2,0.8,0.2,0.123,0.9,0.8,1.0,0.5,1.0,0.9,0.5,1.8,0.5,1.4,11.5,0,0,0
25.0,23.2,26.8,26.1,23.4,28.8,24.1,21.6,26.6,0.00698,0.0188,0.0319,0.00699,0.01,0.781,0.00953,0.00664,0.0393,0.0364,0.224,0.0124,7.67,6,20,6,50,0.1,1.1,0.5,0.2,0.124,0.8,1.2,0.8,0.8,0.9,0.8,0.8,1.5,0.6,1.1,11.2,0,0,0
24.0,23.4,24.6,26.8,22.8,30.8,22.4,25.8,19.0,0.00677,0.018,0.0316,0.00665,0.0102,0.807,0.00882,0.00664,0.0385,0.0361,0.226,0.0112,7.69,6,19,6,50,0.7,1.2,0.6,0.6,0.124,0.7,0.9,0.4,0.8,0.8,0.9,0.7,1.8,0.7,0.8,11.6,0,0,0
25.0,22.8,27.2,27.0,25.6,28.4,24.4,24.2,24.6,0.00824,0.0188,0.0318,0.00702,0.0101,0.805,0.00961,0.00713,0.0385,0.0362,0.227,0.0117,7.64,6,18,6,50,1.2,1.2,0.7,1.0,0.123,0.7,0.8,0.6,0.6,1.1,0.7,0.4,1.6,0.4,0.6,11.6,0,0,0
22.5,18.6,26.4,28.1,24.8,31.4,22.1,19.8,24.4,0.00774,0.0188,0.0318,0.00708,0.0102,0.82,0.00887,0.00658,0.0385,0.0364,0.226,0.0115,7.67,6,15,6,50,0.6,1.2,0.7,1.0,0.124,0.6,1.0,0.7,0.5,0.5,0.7,0.7,1.1,0.1,0.7,10.1,0,0,0
24.5,22.2,26.8,25.4,28.4,22.4,25.9,24.2,27.6,0.00823,0.0193,0.0318,0.00573,0.00969,0.835,0.00963,0.00664,0.0386,0.0363,0.225,0.0115,7.74,6,18,6,50,0.5,1.3,0.7,0.6,0.124,0.4,0.7,0.5,0.3,0.2,0.6,1.0,0.8,0.2,1.5,9.3,0,0,0
23.2,19.2,27.2,28.7,31.0,26.4,23.1,21.0,25.2,0.00707,0.0179,0.0317,0.00608,0.00992,0.848,0.0089,0.00664,0.0388,0.0361,0.226,0.0112,7.76,6,19,6,50,0.6,1.3,0.8,0.5,0.122,0.5,0.7,0.6,0.5,0.4,0.6,0.9,0.8,0.2,1.4,9.8,0,0,0
24.9,24.4,25.4,25.6,26.0,25.2,23.7,25.2,22.2,0.00766,0.0181,0.0317,0.00652,0.0103,0.886,0.00877,0.00711,0.0388,0.0361,0.225,0.0109,7.69,6,18,6,50,0.1,1.3,0.5,0.6,0.124,0.9,0.5,0.7,0.7,0.6,0.7,0.6,1.1,0.2,1.4,9.9,0,0,0
25.4,23.4,27.4,28.6,24.8,32.4,22.2,24.6,19.8,0.00712,0.0181,0.0318,0.00698,0.0102,0.9,0.00952,0.00757,0.0397,0.0363,0.229,0.0109,7.69,6,18,6,50,0.5,0.8,0.4,0.5,0.123,0.9,0.4,0.5,0.8,0.5,0.5,0.9,1.2,0.4,1.7,10.0,0,0,0
23.7,19.6,27.8,25.5,24.2,26.8,25.5,26.8,24.2,0.00768,0.0189,0.0318,0.00708,0.0102,0.889,0.00952,0.00657,0.0375,0.0362,0.227,0.0109,7.7,6,18,6,50,0.7,1.0,1.0,0.6,0.122,0.5,0.7,0.4,0.8,0.8,0.8,0.9,1.7,0.3,1.1,11.3,0,0,0
23.9,20.8,27.0,28.4,32.8,24.0,23.4,22.8,24.0,0.00704,0.018,0.0317,0.00716,0.00997,0.928,0.00872,0.00657,0.0387,0.0362,0.225,0.011,7.68,6,18,6,50,0.3,1.8,0.8,0.7,0.128,0.2,0.6,0.6,0.6,1.0,0.9,0.6,1.7,0.4,0.8,11.0,0,0,0
24.6,29.6,19.6,25.9,25.2,26.6,24.3,19.0,29.6,0.00772,0.0188,0.032,0.00654,0.0103,0.966,0.00944,0.00658,0.0374,0.0363,0.226,0.0117,7.69,6,17,6,50,0.3,1.8,0.8,0.7,0.128,0.1,0.6,1.0,0.7,0.7,0.5,0.6,1.6,0.4,1.1,10.9,0,0,0
23.7,21.8,25.6,28.4,28.6,28.2,23.0,24.0,22.0,0.00724,0.0188,0.0318,0.00706,0.0102,1.02,0.00869,0.00658,0.0384,0.0364,0.226,0.0119,7.71,6,19,6,50,0.4,1.5,0.9,0.6,0.127,0.5,0.7,1.0,0.6,0.8,0.5,0.8,1.7,0.4,1.3,11.7,0,0,0
25.2,24.8,25.6,26.6,26.2,27.0,24.2,28.2,20.2,0.00775,0.0156,0.0319,0.0066,0.0103,1.08,0.0248,0.00641,0.0384,0.0361,0.226,0.0111,7.7,6,21,6,50,0.3,1.0,0.7,0.9,0.128,0.9,0.8,0.4,0.6,0.9,0.8,0.7,1.4,0.6,1.1,11.1,0,0,0
28.1,29.4,26.8,25.7,29.8,21.6,24.1,26.6,21.6,0.00794,0.0109,0.0319,0.00674,0.00765,1.04,0.0297,0.00629,0.0395,0.036,0.228,0.0108,6.11,5,16,5,100,27.3,4.5,1.25,3.5,0.0406,3.25,2.75,1.75,1.75,2.5,1.75,2.25,4.5,2.5,2.25,61.8,0,0,0
26.8,27.2,26.4,29.5,29.8,29.2,23.6,24.4,22.8,0.0085,0.01,0.0318,0.00726,0.00723,1.08,0.0297,0.00671,0.0385,0.036,0.226,0.011,6.5,5,18,5,100,12.3,3.11,1.22,2.0,0.0419,2.67,1.44,1.33,1.56,1.33,1.33,1.67,2.89,1.44,2.0,36.3,0,0,0
26.9,26.8,27.0,25.9,26.0,25.8,25.7,20.4,31.0,0.00854,0.0109,0.0318,0.00712,0.00804,1.12,0.0298,0.00617,0.0385,0.0359,0.227,0.0113,6.59,5,16,5,100,1.1,2.4,1.5,1.3,0.0418,2.0,0.9,1.3,1.3,1.3,1.5,1.4,2.3,0.9,2.0,21.2,0,0,0
23.5,24.8,22.2,28.5,28.4,28.6,23.0,25.6,20.4,0.00798,0.0101,0.0318,0.00737,0.00769,1.14,0.0298,0.00662,0.0378,0.036,0.229,0.0109,6.8,5,18,5,100,1.6,3.1,1.6,1.3,0.0408,1.4,1.1,1.8,1.1,1.6,1.9,1.8,2.4,0.9,1.6,23.2,0,0,0
25.6,23.4,27.8,25.9,24.4,27.4,24.2,27.2,21.2,0.00865,0.0116,0.0321,0.00737,0.00798,1.17,0.0306,0.00662,0.0387,0.0363,0.226,0.0113,6.99,5,18,6,100,1.3,2.6,1.9,1.3,0.0423,1.4,1.6,1.4,1.1,1.6,1.3,1.5,3.1,0.8,1.2,22.1,0,0,0
25.8,22.2,29.4,30.6,28.6,32.6,23.6,21.4,25.8,0.00718,0.0108,0.032,0.0069,0.00777,1.27,0.0298,0.00613,0.0389,0.0363,0.226,0.0104,7.11,5,18,6,100,0.8,1.9,2.3,1.3,0.042,1.5,1.8,0.9,1.4,2.3,1.3,1.0,3.9,1.1,2.0,23.5,0,0,0
26.2,25.4,27.0,27.9,24.6,31.2,24.2,27.0,21.4,0.00782,0.0143,0.0322,0.00694,0.00805,1.31,0.0327,0.00663,0.0388,0.0363,0.23,0.0116,7.14,5,18,6,100,0.8,2.8,1.5,0.6,0.0411,1.3,0.8,1.5,1.5,2.1,1.5,1.2,2.4,0.7,2.2,20.9,0,0,0
25.7,27.2,24.2,28.2,26.4,30.0,23.9,19.8,28.0,0.00733,0.0129,0.0321,0.00703,0.00834,1.36,0.0319,0.00607,0.0387,0.0364,0.229,0.0117,7.2,5,17,6,100,1.2,3.4,1.0,1.0,0.0423,1.7,0.8,2.1,1.4,1.6,1.1,1.3,2.4,0.4,1.9,21.3,0,0,0
26.6,28.2,25.0,25.7,22.0,29.4,23.7,25.8,21.6,0.00779,0.0138,0.0322,0.0068,0.00811,1.43,0.0327,0.00659,0.0386,0.0366,0.23,0.0115,7.25,5,17,6,100,0.9,2.8,1.5,1.6,0.042,1.8,1.4,1.4,1.0,1.0,0.9,1.1,3.1,0.7,1.8,21.0,0,0,0
25.5,25.4,25.6,28.3,24.8,31.8,24.0,23.4,24.6,0.00765,0.0127,0.0322,0.00608,0.0078,1.45,0.032,0.00611,0.0385,0.0365,0.229,0.0116,7.23,5,17,6,100,0.6,3.2,1.6,1.5,0.0401,1.4,1.6,1.2,0.8,0.5,1.2,1.3,2.6,0.7,1.6,19.8,0,0,0
26.0,26.2,25.8,26.2,28.8,23.6,24.5,20.0,29.0,0.00784,0.0136,0.032,0.00602,0.00787,1.51,0.0319,0.00618,0.0374,0.0363,0.227,0.012,7.42,6,21,6,100,0.4,3.7,1.6,1.4,0.0461,1.4,1.4,1.0,1.0,1.3,1.6,1.8,2.0,0.3,2.2,21.1,0,0,0
26.3,24.8,27.8,27.8,31.2,24.4,23.2,23.4,23.0,0.00727,0.0129,0.0322,0.00726,0.00774,1.58,0.0319,0.00618,0.0384,0.0368,0.229,0.0111,7.48,6,23,6,100,0.5,3.0,1.5,1.3,0.0456,1.6,0.9,1.4,0.8,2.2,1.6,1.7,2.0,0.5,2.2,21.2,0,0,0
27.1,26.4,27.8,27.7,24.6,30.8,25.2,25.8,24.6,0.00786,0.0137,0.0323,0.00704,0.00751,1.61,0.0327,0.00668,0.0381,0.0367,0.228,0.0115,7.49,6,20,6,100,0.4,3.0,1.1,1.3,0.0406,1.3,1.1,1.9,1.0,2.0,1.6,1.3,2.6,0.7,2.4,21.7,0,0,0
25.2,21.2,29.2,27.5,24.0,31.0,23.5,19.4,27.6,0.00719,0.0129,0.0321,0.00741,0.00758,1.65,0.0328,0.00736,0.0381,0.0364,0.23,0.0108,7.5,6,18,6,100,0.5,3.5,1.3,1.9,0.0428,1.0,1.4,1.1,1.2,1.6,1.8,1.3,2.6,0.9,2.3,22.4,0,0,0
25.1,29.6,20.6,26.0,29.4,22.6,23.9,20.6,27.2,0.00772,0.0138,0.0324,0.00699,0.0077,1.69,0.0328,0.00736,0.038,0.0367,0.232,0.0102,7.5,6,18,6,100,0.9,2.9,1.3,1.9,0.0423,1.0,1.4,1.0,1.3,1.1,1.7,1.3,2.2,1.3,1.7,21.0,0,0,0
25.0,27.2,22.8,28.1,27.0,29.2,24.1,19.4,28.8,0.00721,0.0138,0.0325,0.00735,0.00763,1.73,0.0174,0.00694,0.0381,0.0366,0.229,0.0111,7.54,6,19,6,100,0.7,1.9,1.0,1.2,0.0413,1.8,1.6,1.6,1.4,1.3,1.1,2.1,2.5,1.1,2.1,21.4,0,0,0
26.7,30.2,23.2,25.3,30.2,20.4,23.9,20.0,27.8,0.00775,0.0138,0.0323,0.00745,0.00779,1.79,0.0174,0.00746,0.0381,0.0366,0.228,0.0105,7.55,6,20,6,100,0.8,1.9,1.0,1.1,0.041,2.5,1.3,1.6,1.1,2.0,0.8,2.2,2.5,0.8,2.0,21.6,0,0,0
24.1,27.8,20.4,30.9,32.6,29.2,22.7,21.8,23.6,0.00817,0.0128,0.0322,0.00709,0.00741,1.89,0.0167,0.00616,0.0379,0.0366,0.23,0.0105,7.53,6,18,6,100,1.3,2.4,1.5,1.0,0.043,1.6,1.1,0.9,0.8,1.8,1.4,1.3,2.0,0.5,1.6,19.2,0,0,0
25.8,25.8,25.8,24.9,28.0,21.8,24.2,20.2,28.2,0.00766,0.0137,0.0323,0.00736,0.00712,1.99,0.0175,0.00668,0.0378,0.0367,0.228,0.0107,7.56,6,18,6,100,1.2,3.5,1.7,1.1,0.0429,0.7,1.1,1.7,1.1,1.5,2.0,1.2,2.6,0.5,1.3,21.2,0,0,0
